id,frequency,start_time,end_time,metric_name,aggregation,value,geometry_id,is_holiday,is_valid,is_working,hierarchy_id,portfolio_id,data_source_id
10000451,hourly,2025-06-01 06:00:00.000 +0100,2025-06-01 06:59:59.000 +0100,temperature,mean,177.7444,9103,False,True,True,,9000,1
10000452,hourly,2025-06-01 06:00:00.000 +0100,2025-06-01 06:59:59.000 +0100,temperature,max,179.7493,9103,False,True,True,,9000,1
10000453,hourly,2025-06-01 06:00:00.000 +0100,2025-06-01 06:59:59.000 +0100,pressure,min,4.0253,9103,False,True,True,,9000,1
10000454,hourly,2025-06-01 06:00:00.000 +0100,2025-06-01 06:59:59.000 +0100,pressure,mean,4.1903,9103,False,True,True,,9000,1
10000455,hourly,2025-06-01 06:00:00.000 +0100,2025-06-01 06:59:59.000 +0100,pressure,max,4.3683,9103,False,True,True,,9000,1
10000456,hourly,2025-06-01 06:00:00.000 +0100,2025-06-01 06:59:59.000 +0100,co2,min,351.9647,9103,False,True,True,,9000,1
10000457,hourly,2025-06-01 06:00:00.000 +0100,2025-06-01 06:59:59.000 +0100,co2,mean,365.4931,9103,False,True,True,,9000,1
10000458,hourly,2025-06-01 06:00:00.000 +0100,2025-06-01 06:59:59.000 +0100,co2,max,384.0881,9103,False,True,True,,9000,1
10000459,hourly,2025-06-01 06:00:00.000 +0100,2025-06-01 06:59:59.000 +0100,flow_rate,min,93.6569,9103,False,True,True,,9000,1
10000460,hourly,2025-06-01 06:00:00.000 +0100,2025-06-01 06:59:59.000 +0100,flow_rate,mean,94.9246,9103,False,True,True,,9000,1
10000461,hourly,2025-06-01 06:00:00.000 +0100,2025-06-01 06:59:59.000 +0100,flow_rate,max,96.7018,9103,False,True,True,,9000,1
10000462,hourly,2025-06-01 06:00:00.000 +0100,2025-06-01 06:59:59.000 +0100,ph,min,7.2649,9103,False,True,True,,9000,1
10000463,hourly,2025-06-01 06:00:00.000 +0100,2025-06-01 06:59:59.000 +0100,ph,mean,7.2907,9103,False,True,True,,9000,1
10000464,hourly,2025-06-01 06:00:00.000 +0100,2025-06-01 06:59:59.000 +0100,ph,max,7.3126,9103,False,True,True,,9000,1
10000465,hourly,2025-06-01 06:00:00.000 +0100,2025-06-01 06:59:59.000 +0100,energy_consumption,min,190.2782,9103,False,True,True,,9000,1
10000466,hourly,2025-06-01 06:00:00.000 +0100,2025-06-01 06:59:59.000 +0100,energy_consumption,mean,194.1075,9103,False,True,True,,9000,1
10000467,hourly,2025-06-01 06:00:00.000 +0100,2025-06-01 06:59:59.000 +0100,energy_consumption,max,195.9081,9103,False,True,True,,9000,1
10000468,hourly,2025-06-01 06:00:00.000 +0100,2025-06-01 06:59:59.000 +0100,temperature,min,55.7088,9104,False,True,True,,9000,1
10000469,hourly,2025-06-01 06:00:00.000 +0100,2025-06-01 06:59:59.000 +0100,temperature,mean,56.2344,9104,False,True,True,,9000,1
10000470,hourly,2025-06-01 06:00:00.000 +0100,2025-06-01 06:59:59.000 +0100,temperature,max,56.7573,9104,False,True,True,,9000,1
10000471,hourly,2025-06-01 06:00:00.000 +0100,2025-06-01 06:59:59.000 +0100,pressure,min,2.0625,9104,False,True,True,,9000,1
10000472,hourly,2025-06-01 06:00:00.000 +0100,2025-06-01 06:59:59.000 +0100,pressure,mean,2.1223,9104,False,True,True,,9000,1
10000473,hourly,2025-06-01 06:00:00.000 +0100,2025-06-01 06:59:59.000 +0100,pressure,max,2.1627,9104,False,True,True,,9000,1
10000474,hourly,2025-06-01 06:00:00.000 +0100,2025-06-01 06:59:59.000 +0100,flow_rate,min,280.3698,9104,False,True,True,,9000,1
10000475,hourly,2025-06-01 06:00:00.000 +0100,2025-06-01 06:59:59.000 +0100,flow_rate,mean,287.1955,9104,False,True,True,,9000,1
10000476,hourly,2025-06-01 06:00:00.000 +0100,2025-06-01 06:59:59.000 +0100,flow_rate,max,294.5436,9104,False,True,True,,9000,1
10000477,hourly,2025-06-01 06:00:00.000 +0100,2025-06-01 06:59:59.000 +0100,energy_consumption,min,66.6361,9104,False,True,True,,9000,1
10000478,hourly,2025-06-01 06:00:00.000 +0100,2025-06-01 06:59:59.000 +0100,energy_consumption,mean,68.6272,9104,False,True,True,,9000,1
10000479,hourly,2025-06-01 06:00:00.000 +0100,2025-06-01 06:59:59.000 +0100,energy_consumption,max,69.7256,9104,False,True,True,,9000,1
10000480,hourly,2025-06-01 06:00:00.000 +0100,2025-06-01 06:59:59.000 +0100,temperature,min,111.0486,9105,False,True,True,,9000,1
10000481,hourly,2025-06-01 06:00:00.000 +0100,2025-06-01 06:59:59.000 +0100,temperature,mean,112.1738,9105,False,True,True,,9000,1
10000482,hourly,2025-06-01 06:00:00.000 +0100,2025-06-01 06:59:59.000 +0100,temperature,max,113.4079,9105,False,True,True,,9000,1
10000483,hourly,2025-06-01 06:00:00.000 +0100,2025-06-01 06:59:59.000 +0100,pressure,min,1.4963,9105,False,True,True,,9000,1
10000484,hourly,2025-06-01 06:00:00.000 +0100,2025-06-01 06:59:59.000 +0100,pressure,mean,1.6214,9105,False,True,True,,9000,1
10000485,hourly,2025-06-01 06:00:00.000 +0100,2025-06-01 06:59:59.000 +0100,pressure,max,1.736,9105,False,True,True,,9000,1
10000486,hourly,2025-06-01 06:00:00.000 +0100,2025-06-01 06:59:59.000 +0100,flow_rate,min,75.9676,9105,False,True,True,,9000,1
10000487,hourly,2025-06-01 06:00:00.000 +0100,2025-06-01 06:59:59.000 +0100,flow_rate,mean,77.127,9105,False,True,True,,9000,1
10000488,hourly,2025-06-01 06:00:00.000 +0100,2025-06-01 06:59:59.000 +0100,flow_rate,max,78.7387,9105,False,True,True,,9000,1
10000489,hourly,2025-06-01 06:00:00.000 +0100,2025-06-01 06:59:59.000 +0100,energy_consumption,min,256.7681,9105,False,True,True,,9000,1
10000490,hourly,2025-06-01 06:00:00.000 +0100,2025-06-01 06:59:59.000 +0100,energy_consumption,mean,260.0648,9105,False,True,True,,9000,1
10000491,hourly,2025-06-01 06:00:00.000 +0100,2025-06-01 06:59:59.000 +0100,energy_consumption,max,262.9482,9105,False,True,True,,9000,1
10000492,hourly,2025-06-01 06:00:00.000 +0100,2025-06-01 06:59:59.000 +0100,temperature,min,150.5423,9106,False,True,True,,9000,1
10000493,hourly,2025-06-01 06:00:00.000 +0100,2025-06-01 06:59:59.000 +0100,temperature,mean,152.4465,9106,False,True,True,,9000,1
10000494,hourly,2025-06-01 06:00:00.000 +0100,2025-06-01 06:59:59.000 +0100,temperature,max,154.4913,9106,False,True,True,,9000,1
10000495,hourly,2025-06-01 06:00:00.000 +0100,2025-06-01 06:59:59.000 +0100,pressure,min,5.6254,9106,False,True,True,,9000,1
10000496,hourly,2025-06-01 06:00:00.000 +0100,2025-06-01 06:59:59.000 +0100,pressure,mean,5.7697,9106,False,True,True,,9000,1
10000497,hourly,2025-06-01 06:00:00.000 +0100,2025-06-01 06:59:59.000 +0100,pressure,max,5.9159,9106,False,True,True,,9000,1
10000498,hourly,2025-06-01 06:00:00.000 +0100,2025-06-01 06:59:59.000 +0100,flow_rate,min,663.0178,9106,False,True,True,,9000,1
10000499,hourly,2025-06-01 06:00:00.000 +0100,2025-06-01 06:59:59.000 +0100,flow_rate,mean,675.2974,9106,False,True,True,,9000,1
10000500,hourly,2025-06-01 06:00:00.000 +0100,2025-06-01 06:59:59.000 +0100,flow_rate,max,690.0532,9106,False,True,True,,9000,1
10000501,hourly,2025-06-01 06:00:00.000 +0100,2025-06-01 06:59:59.000 +0100,energy_consumption,min,149.9813,9106,False,True,True,,9000,1
10000502,hourly,2025-06-01 06:00:00.000 +0100,2025-06-01 06:59:59.000 +0100,energy_consumption,mean,154.7046,9106,False,True,True,,9000,1
10000503,hourly,2025-06-01 06:00:00.000 +0100,2025-06-01 06:59:59.000 +0100,energy_consumption,max,158.8668,9106,False,True,True,,9000,1
10000504,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,temperature,min,180.1841,9102,False,True,True,,9000,1
10000505,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,temperature,mean,182.5337,9102,False,True,True,,9000,1
10000506,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,temperature,max,184.8779,9102,False,True,True,,9000,1
10000507,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,pressure,min,4.3081,9102,False,True,True,,9000,1
10000508,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,pressure,mean,4.4263,9102,False,True,True,,9000,1
10000509,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,pressure,max,4.5547,9102,False,True,True,,9000,1
10000510,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,co2,min,368.9653,9102,False,True,True,,9000,1
10000511,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,co2,mean,382.5691,9102,False,True,True,,9000,1
10000512,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,co2,max,398.9301,9102,False,True,True,,9000,1
10000513,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,flow_rate,min,98.2042,9102,False,True,True,,9000,1
10000514,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,flow_rate,mean,99.6464,9102,False,True,True,,9000,1
10000515,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,flow_rate,max,101.0301,9102,False,True,True,,9000,1
10000516,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,ph,min,7.1605,9102,False,True,True,,9000,1
10000517,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,ph,mean,7.1901,9102,False,True,True,,9000,1
10000518,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,ph,max,7.2231,9102,False,True,True,,9000,1
10000519,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,energy_consumption,min,206.6765,9102,False,True,True,,9000,1
10000520,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,energy_consumption,mean,209.005,9102,False,True,True,,9000,1
10000521,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,energy_consumption,max,212.3605,9102,False,True,True,,9000,1
10000522,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,temperature,min,175.2745,9103,False,True,True,,9000,1
10000523,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,temperature,mean,177.9583,9103,False,True,True,,9000,1
10000524,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,temperature,max,179.9515,9103,False,True,True,,9000,1
10000525,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,pressure,min,4.043,9103,False,True,True,,9000,1
10000526,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,pressure,mean,4.1661,9103,False,True,True,,9000,1
10000527,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,pressure,max,4.2975,9103,False,True,True,,9000,1
10000528,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,co2,min,354.497,9103,False,True,True,,9000,1
10000529,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,co2,mean,363.3422,9103,False,True,True,,9000,1
10000530,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,co2,max,371.5052,9103,False,True,True,,9000,1
10000531,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,flow_rate,min,93.2251,9103,False,True,True,,9000,1
10000532,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,flow_rate,mean,94.706,9103,False,True,True,,9000,1
10000533,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,flow_rate,max,96.4727,9103,False,True,True,,9000,1
10000534,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,ph,min,7.262,9103,False,True,True,,9000,1
10000535,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,ph,mean,7.2817,9103,False,True,True,,9000,1
10000536,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,ph,max,7.2994,9103,False,True,True,,9000,1
10000537,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,energy_consumption,min,191.1503,9103,False,True,True,,9000,1
10000538,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,energy_consumption,mean,193.5897,9103,False,True,True,,9000,1
10000539,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,energy_consumption,max,195.4184,9103,False,True,True,,9000,1
10000540,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,temperature,min,55.4347,9104,False,True,True,,9000,1
10000541,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,temperature,mean,56.2745,9104,False,True,True,,9000,1
10000542,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,temperature,max,56.9367,9104,False,True,True,,9000,1
10000543,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,pressure,min,2.0551,9104,False,True,True,,9000,1
10000544,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,pressure,mean,2.1371,9104,False,True,True,,9000,1
10000545,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,pressure,max,2.2362,9104,False,True,True,,9000,1
10000546,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,flow_rate,min,278.6583,9104,False,True,True,,9000,1
10000547,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,flow_rate,mean,287.5174,9104,False,True,True,,9000,1
10000548,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,flow_rate,max,296.9481,9104,False,True,True,,9000,1
10000549,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,energy_consumption,min,66.9675,9104,False,True,True,,9000,1
10000550,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,energy_consumption,mean,68.4274,9104,False,True,True,,9000,1
10000551,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,energy_consumption,max,71.8089,9104,False,True,True,,9000,1
10000552,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,temperature,min,110.9603,9105,False,True,True,,9000,1
10000553,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,temperature,mean,112.0973,9105,False,True,True,,9000,1
10000554,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,temperature,max,113.3911,9105,False,True,True,,9000,1
10000555,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,pressure,min,1.5677,9105,False,True,True,,9000,1
10000556,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,pressure,mean,1.6164,9105,False,True,True,,9000,1
10000557,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,pressure,max,1.6505,9105,False,True,True,,9000,1
10000558,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,flow_rate,min,75.9218,9105,False,True,True,,9000,1
10000559,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,flow_rate,mean,77.7588,9105,False,True,True,,9000,1
10000560,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,flow_rate,max,79.3788,9105,False,True,True,,9000,1
10000561,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,energy_consumption,min,258.2835,9105,False,True,True,,9000,1
10000562,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,energy_consumption,mean,261.127,9105,False,True,True,,9000,1
10000563,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,energy_consumption,max,263.3499,9105,False,True,True,,9000,1
10000564,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,temperature,min,150.6839,9106,False,True,True,,9000,1
10000565,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,temperature,mean,152.1409,9106,False,True,True,,9000,1
10000566,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,temperature,max,153.0856,9106,False,True,True,,9000,1
10000567,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,pressure,min,5.6141,9106,False,True,True,,9000,1
10000568,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,pressure,mean,5.7658,9106,False,True,True,,9000,1
10000569,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,pressure,max,5.9629,9106,False,True,True,,9000,1
10000570,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,flow_rate,min,662.8382,9106,False,True,True,,9000,1
10000571,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,flow_rate,mean,672.9219,9106,False,True,True,,9000,1
10000572,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,flow_rate,max,682.7642,9106,False,True,True,,9000,1
10000573,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,energy_consumption,min,151.7251,9106,False,True,True,,9000,1
10000574,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,energy_consumption,mean,153.9327,9106,False,True,True,,9000,1
10000575,hourly,2025-06-01 07:00:00.000 +0100,2025-06-01 07:59:59.000 +0100,energy_consumption,max,157.3094,9106,False,True,True,,9000,1
10000576,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,temperature,min,180.7282,9102,False,True,True,,9000,1
10000577,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,temperature,mean,182.6951,9102,False,True,True,,9000,1
10000578,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,temperature,max,184.7412,9102,False,True,True,,9000,1
10000579,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,pressure,min,4.3191,9102,False,True,True,,9000,1
10000580,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,pressure,mean,4.4225,9102,False,True,True,,9000,1
10000581,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,pressure,max,4.5354,9102,False,True,True,,9000,1
10000582,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,co2,min,371.8291,9102,False,True,True,,9000,1
10000583,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,co2,mean,379.1105,9102,False,True,True,,9000,1
10000584,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,co2,max,388.0869,9102,False,True,True,,9000,1
10000585,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,flow_rate,min,97.577,9102,False,True,True,,9000,1
10000586,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,flow_rate,mean,99.4071,9102,False,True,True,,9000,1
10000587,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,flow_rate,max,100.5613,9102,False,True,True,,9000,1
10000588,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,ph,min,7.1632,9102,False,True,True,,9000,1
10000589,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,ph,mean,7.1811,9102,False,True,True,,9000,1
10000590,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,ph,max,7.1973,9102,False,True,True,,9000,1
10000591,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,energy_consumption,min,204.9449,9102,False,True,True,,9000,1
10000592,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,energy_consumption,mean,208.5994,9102,False,True,True,,9000,1
10000593,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,energy_consumption,max,210.4303,9102,False,True,True,,9000,1
10000594,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,temperature,min,175.5889,9103,False,True,True,,9000,1
10000595,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,temperature,mean,177.3358,9103,False,True,True,,9000,1
10000596,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,temperature,max,178.3068,9103,False,True,True,,9000,1
10000597,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,pressure,min,4.065,9103,False,True,True,,9000,1
10000598,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,pressure,mean,4.1489,9103,False,True,True,,9000,1
10000599,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,pressure,max,4.3093,9103,False,True,True,,9000,1
10000600,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,co2,min,350.9927,9103,False,True,True,,9000,1
10000601,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,co2,mean,362.629,9103,False,True,True,,9000,1
10000602,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,co2,max,370.6201,9103,False,True,True,,9000,1
10000603,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,flow_rate,min,93.2198,9103,False,True,True,,9000,1
10000604,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,flow_rate,mean,94.4029,9103,False,True,True,,9000,1
10000605,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,flow_rate,max,95.212,9103,False,True,True,,9000,1
10000606,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,ph,min,7.2492,9103,False,True,True,,9000,1
10000607,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,ph,mean,7.2815,9103,False,True,True,,9000,1
10000608,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,ph,max,7.3,9103,False,True,True,,9000,1
10000609,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,energy_consumption,min,190.9107,9103,False,True,True,,9000,1
10000610,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,energy_consumption,mean,193.4279,9103,False,True,True,,9000,1
10000611,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,energy_consumption,max,195.3045,9103,False,True,True,,9000,1
10000612,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,temperature,min,55.3561,9104,False,True,True,,9000,1
10000613,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,temperature,mean,55.976,9104,False,True,True,,9000,1
10000614,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,temperature,max,56.5166,9104,False,True,True,,9000,1
10000615,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,pressure,min,2.0568,9104,False,True,True,,9000,1
10000616,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,pressure,mean,2.1258,9104,False,True,True,,9000,1
10000617,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,pressure,max,2.2859,9104,False,True,True,,9000,1
10000618,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,flow_rate,min,279.2154,9104,False,True,True,,9000,1
10000619,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,flow_rate,mean,286.4246,9104,False,True,True,,9000,1
10000620,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,flow_rate,max,291.6759,9104,False,True,True,,9000,1
10000621,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,energy_consumption,min,65.0535,9104,False,True,True,,9000,1
10000622,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,energy_consumption,mean,67.9715,9104,False,True,True,,9000,1
10000623,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,energy_consumption,max,71.0461,9104,False,True,True,,9000,1
10000624,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,temperature,min,110.4379,9105,False,True,True,,9000,1
10000625,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,temperature,mean,111.7055,9105,False,True,True,,9000,1
10000626,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,temperature,max,113.0028,9105,False,True,True,,9000,1
10000627,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,pressure,min,1.5293,9105,False,True,True,,9000,1
10000628,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,pressure,mean,1.5976,9105,False,True,True,,9000,1
10000629,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,pressure,max,1.6694,9105,False,True,True,,9000,1
10000630,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,flow_rate,min,75.794,9105,False,True,True,,9000,1
10000631,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,flow_rate,mean,77.0726,9105,False,True,True,,9000,1
10000632,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,flow_rate,max,78.7566,9105,False,True,True,,9000,1
10000633,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,energy_consumption,min,257.5726,9105,False,True,True,,9000,1
10000634,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,energy_consumption,mean,260.0937,9105,False,True,True,,9000,1
10000635,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,energy_consumption,max,262.7959,9105,False,True,True,,9000,1
10000636,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,temperature,min,150.7289,9106,False,True,True,,9000,1
10000637,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,temperature,mean,151.9559,9106,False,True,True,,9000,1
10000638,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,temperature,max,153.4826,9106,False,True,True,,9000,1
10000639,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,pressure,min,5.6602,9106,False,True,True,,9000,1
10000640,hourly,2025-06-01 08:00:00.000 +0100,2025-06-01 08:59:59.000 +0100,pressure,mean,5.7462,9106,False,True,True,,9000,1
